step,x,y,reward
6,1.049489,0.976484,0.000000
7,1.357806,0.736852,0.000000
8,1.208540,0.860953,0.000000
9,0.366611,0.789196,0.000000
10,0.015017,0.544206,0.000000
11,0.015017,0.820659,0.000000
12,0.734896,0.557204,0.000000
13,0.658537,0.998398,0.000000
14,0.127683,0.998398,0.000000
15,0.061290,0.998398,0.000000
16,0.918434,0.960629,0.000000
17,0.644605,0.992140,0.000000
18,0.009857,0.742056,0.000000
19,0.017220,0.009964,0.000000
20,0.770997,0.081511,0.000000
21,0.299235,0.634153,0.000000
22,0.959231,0.052334,0.000000
23,1.153928,0.464159,0.000000
24,0.915159,0.761936,0.000000
25,0.693211,0.985735,0.000000
26,1.666201,0.985735,0.000000
27,2.439480,0.985735,0.000000
28,2.881036,0.993544,0.000000
29,2.233644,0.608512,0.000000
30,1.568219,0.659519,0.000000
31,0.621861,0.091394,0.000000
32,0.435187,0.900665,0.000000
33,0.654589,0.976109,0.000000
34,0.074588,0.992750,0.000000
35,0.003626,0.992750,0.000000
36,0.003626,0.443905,0.000000
37,0.003626,0.858918,0.000000
38,0.003626,0.389792,0.000000
39,0.465977,0.053303,0.000000
40,0.748852,0.009756,0.000000
41,0.855495,0.009756,0.000000
42,0.325944,0.088015,0.000000
43,1.256395,0.342957,0.000000
44,0.472040,0.663157,0.000000
45,0.242422,0.975502,0.000000
46,0.027826,0.070441,0.000000
47,0.692300,0.879008,0.000000
48,0.584594,0.989648,0.000000
49,0.650041,0.989648,0.000000
50,0.356019,0.989648,0.000000
51,0.000000,0.000000,0.000000
1,0.308562,0.000000,0.000000
2,0.028858,0.000000,0.000000
3,0.028858,0.000000,0.000000
4,0.951981,0.000000,0.000000
5,1.077687,0.703281,0.000000
6,0.640302,0.628594,0.000000
7,1.165689,0.050824,0.000000
8,0.909393,0.498465,0.000000
9,0.298436,0.876478,0.000000
10,0.039682,0.840362,0.000000
11,0.039682,0.938495,0.000000
12,0.002434,0.006828,0.000000
13,0.440159,0.006828,0.000000
14,0.015817,0.413582,0.000000
15,0.024426,0.318199,0.000000
16,0.024426,0.398958,0.000000
17,0.905808,0.055360,0.000000
18,0.914523,0.164617,0.000000
19,0.389445,0.021873,0.000000
20,0.331228,0.021873,0.000000
21,1.219888,0.440093,0.000000
22,1.709700,0.767333,0.000000
23,1.532421,0.016133,0.000000
24,1.305688,0.016133,0.000000
25,2.159313,0.016133,0.000000
26,1.476592,0.862456,0.000000
27,1.879573,0.998525,0.000000
28,1.239290,0.998525,0.000000
29,1.915179,0.998525,0.000000
30,2.273227,0.998525,0.000000
31,1.449805,0.998525,0.000000
32,0.585933,0.258028,0.000000
33,1.107148,0.031315,0.000000
34,0.756354,0.031315,0.000000
35,1.426702,0.031315,0.000000
36,1.622261,0.031315,0.000000
37,1.362119,0.372175,0.000000
38,0.681125,0.475777,0.000000
39,0.647057,0.015790,0.000000
40,0.251988,0.015790,0.000000
41,0.010127,0.015790,0.000000
42,0.010127,0.015790,0.000000
43,0.248568,0.795858,0.000000
44,0.022307,0.998767,0.000000
45,0.296003,0.998767,0.000000
46,1.192230,0.998767,0.000000
47,0.558471,0.998767,0.000000
48,0.498535,0.783200,0.000000
49,1.393919,0.957322,0.000000
50,1.527013,0.322516,0.000000
51,0.000000,0.000000,0.000000
1,0.000000,0.658346,0.000000
2,0.000000,0.055451,0.000000
3,0.521062,0.055451,0.000000
4,1.037213,0.055451,0.000000
5,1.127253,0.878080,0.000000
6,1.615692,0.992574,0.000000
7,2.207955,0.992574,0.000000
8,2.544559,0.497187,0.000000
9,2.663483,0.069266,0.000000
10,3.175072,0.664546,0.000000
11,4.103515,0.682695,0.000000
12,5.061981,0.126181,0.000000
13,5.594190,0.010392,0.000000
14,5.503431,0.808646,0.000000
15,6.210733,0.425050,0.000000
16,6.474252,0.033097,0.000000
17,6.158492,0.004558,0.000000
18,6.234354,0.004558,0.000000
19,7.035110,0.004558,0.000000
20,6.516393,0.004558,0.000000
21,5.824736,0.109487,0.000000
22,4.827281,0.854768,0.000000
23,5.177131,0.369755,0.000000
24,5.717451,0.938774,0.000000
25,5.849498,0.075029,0.000000
26,6.528040,0.153327,0.000000
27,7.248770,0.172257,0.000000
28,6.364343,0.082690,0.000000
29,6.957364,0.908120,0.000000
30,6.912167,0.084617,0.000000
31,6.363205,0.616471,0.000000
32,6.820083,0.722154,0.000000
33,6.192976,1.554530,0.000000
34,5.867446,2.196419,0.000000
35,6.120269,1.632122,0.000000
36,6.341251,1.441867,0.000000
37,6.203032,1.240384,0.000000
38,6.639563,1.666052,0.000000
39,6.961103,1.322468,0.000000
40,6.313993,1.509290,0.000000
41,6.801678,1.276584,0.000000
42,6.498449,0.346870,0.000000
43,7.297058,0.062376,0.000000
44,6.437470,0.526114,0.000000
45,5.528870,0.995857,0.000000
46,5.910956,0.027529,0.000000
47,5.382624,0.689064,0.000000
48,5.981661,0.336335,0.000000
49,6.279552,0.846079,0.000000
50,6.178333,1.228130,0.000000
51,0.000000,0.000000,0.000000
1,0.795664,0.429357,0.000000
2,0.054331,0.065014,0.000000
3,0.541433,0.028917,0.000000
4,0.078859,0.503395,0.000000
5,0.940997,0.012467,0.000000
6,1.167836,0.012467,0.000000
7,1.059907,0.287895,0.000000
8,1.446667,0.924199,0.000000
9,1.406069,0.624096,0.000000
10,0.753830,0.532154,0.000000
11,0.895509,0.034704,0.000000
12,0.878872,0.034704,0.000000
13,0.349690,0.254845,0.000000
14,0.031111,0.060152,0.000000
15,0.147218,0.705957,0.000000
16,0.687131,0.801143,0.000000
17,1.177563,0.934352,0.000000
18,0.627853,0.991301,0.000000
19,1.036704,0.991301,0.000000
20,1.564422,0.991301,0.000000
21,1.859606,0.237895,0.000000
22,1.763467,0.948887,0.000000
23,2.258222,0.993573,0.000000
24,3.093892,0.993573,0.000000
25,3.250908,0.993573,0.000000
26,2.479948,0.282362,0.000000
27,1.716032,0.031836,0.000000
28,2.698020,0.031836,0.000000
29,3.034398,0.816535,0.000000
30,2.326131,0.980288,0.000000
31,3.044697,0.999516,0.000000
32,2.396271,0.730278,0.000000
33,2.466823,0.996408,0.000000
34,3.293766,0.107966,0.000000
35,3.859856,0.000618,0.000000
36,4.769730,0.956275,0.000000
37,3.779581,0.188172,0.000000
38,2.864177,0.013024,0.000000
39,2.334887,0.752478,0.000000
40,2.540158,0.351827,0.000000
41,1.750563,0.947728,0.000000
42,2.550090,0.480533,0.000000
43,2.051076,0.970675,0.000000
44,1.535376,0.577733,0.000000
45,2.424458,0.957189,0.000000
46,2.114716,0.935134,0.000000
47,2.782646,0.968112,0.000000
48,3.157083,0.968112,0.000000
49,3.725040,0.226123,0.000000
50,4.704088,0.033458,0.000000
51,0.000000,0.000000,0.000000
1,0.000000,0.000000,0.000000
2,0.000000,0.000000,0.000000
3,0.463554,0.458791,0.000000
