step,x,y,reward
21,2.300163,0.707555,0.000000
22,1.450006,0.155988,0.000000
23,0.698664,0.321014,0.000000
24,0.236002,0.749707,0.000000
25,0.001285,0.603332,0.000000
26,0.249505,0.027101,0.000000
27,0.013722,0.027101,0.000000
28,0.347861,0.027101,0.000000
29,0.763315,0.027101,0.000000
30,0.327287,0.428291,0.000000
31,0.046145,0.961289,0.000000
32,0.551805,0.530542,0.000000
33,0.290088,0.485080,0.000000
34,0.048553,0.673993,0.000000
35,0.219933,0.741143,0.000000
36,1.059218,0.206581,0.000000
37,1.486458,0.022988,0.000000
38,1.078806,0.022988,0.000000
39,1.464284,0.022988,0.000000
40,1.004790,0.022988,0.000000
41,0.131914,0.022988,0.000000
42,0.052436,0.008630,0.000000
43,0.581958,0.057426,0.000000
44,0.982965,0.271643,0.000000
45,1.573947,0.271683,0.000000
46,2.125653,0.023624,0.000000
47,2.868076,0.000727,0.000000
48,2.104842,0.896238,0.000000
49,1.150350,0.082888,0.000000
50,1.616220,0.007769,0.000000
51,0.000000,0.000000,0.000000
1,0.349570,0.039631,0.000000
2,0.072110,0.673423,0.000000
3,0.010122,0.667041,0.000000
4,0.010122,0.953424,0.000000
5,0.010122,0.953424,0.000000
6,0.010122,0.994202,0.000000
7,0.860186,0.994202,0.000000
8,1.195475,0.029313,0.000000
9,1.475989,0.006178,0.000000
10,1.506034,0.614220,0.000000
11,0.577600,0.989767,0.000000
12,1.556101,0.989767,0.000000
13,0.667089,0.122891,0.000000
14,1.081727,0.894478,0.000000
15,2.023329,0.334763,0.000000
16,1.772045,0.951956,0.000000
17,2.065507,0.408519,0.000000
18,2.004324,0.961812,0.000000
19,1.862627,0.961812,0.000000
20,1.631279,0.961812,0.000000
21,1.659469,0.984056,0.000000
22,0.903534,0.678347,0.000000
23,1.371704,0.684083,0.000000
24,2.065447,0.830231,0.000000
25,1.601771,0.031104,0.000000
26,0.710579,0.327790,0.000000
27,0.717343,0.603510,0.000000
28,1.233609,0.948932,0.000000
29,2.053134,0.863231,0.000000
30,2.170759,0.987740,0.000000
31,2.208960,0.987740,0.000000
32,1.618894,0.130551,0.000000
33,0.980583,0.071828,0.000000
34,0.505547,0.967700,0.000000
35,0.961764,0.304755,0.000000
36,1.687458,0.932693,0.000000
37,1.725385,0.520418,0.000000
38,2.616436,0.904097,0.000000
39,1.699255,0.550811,0.000000
40,1.835185,0.019864,0.000000
41,1.063731,0.019864,0.000000
42,0.678990,0.008778,0.000000
43,1.553294,0.008778,0.000000
44,1.731427,0.397092,0.000000
45,2.122484,0.987627,0.000000
46,2.928146,0.860332,0.000000
47,3.485562,0.958478,0.000000
48,3.015777,0.739669,0.000000
49,3.771377,0.950079,0.000000
50,4.429530,0.299070,0.000000
51,0.000000,0.000000,0.000000
1,0.774596,0.000000,0.000000
2,0.042080,0.900012,0.000000
3,0.495229,0.987772,0.000000
4,0.068934,0.987772,0.000000
5,0.588297,0.223757,0.000000
6,0.276558,0.743238,0.000000
7,0.649839,0.057396,0.000000
8,1.242217,0.057396,0.000000
9,0.711577,0.057396,0.000000
10,1.152386,0.001481,0.000000
11,0.246985,0.001481,0.000000
12,0.078448,0.883024,0.000000
13,0.020062,0.126950,0.000000
14,0.020062,0.036276,0.000000
15,0.020062,0.000641,0.000000
16,0.363528,0.000641,0.000000
17,0.071378,0.000641,0.000000
18,0.899885,0.515319,0.000000
19,0.484619,0.821321,0.000000
20,0.050349,0.957993,0.000000
21,0.330826,0.260200,0.000000
22,0.552010,0.026223,0.000000
23,0.279157,0.002969,0.000000
24,0.030883,0.002969,0.000000
25,0.616021,0.002969,0.000000
26,1.461952,0.841100,0.000000
27,1.669140,0.169436,0.000000
28,2.188158,0.948263,0.000000
29,2.044014,0.948263,0.000000
30,2.185239,0.986622,0.000000
31,2.689005,0.986622,0.000000
32,2.403949,0.986622,0.000000
33,2.705108,0.412999,0.000000
34,3.481143,0.982437,0.000000
35,2.826786,0.720862,0.000000
36,2.826272,0.276137,0.000000
37,3.397546,0.756045,0.000000
38,3.893360,0.975426,0.000000
39,4.455600,0.993296,0.000000
40,4.586184,0.125729,0.000000
41,4.109776,0.026731,0.000000
42,4.433789,0.938710,0.000000
43,5.271917,0.805933,0.000000
44,6.167330,1.069553,0.000000
45,6.970514,1.109030,0.000000
46,6.989390,1.405744,0.000000
47,7.229621,2.277026,0.000000
48,7.608574,2.802575,0.000000
49,6.908297,2.996654,0.000000
50,7.291934,2.996654,0.000000
51,0.000000,0.000000,0.000000
1,0.056889,0.970902,0.000000
2,0.492355,0.988704,0.000000
3,0.064235,0.702287,0.000000
4,0.007814,0.842312,0.000000
5,0.007814,0.981310,0.000000
6,0.661228,0.148185,0.000000
7,1.173028,0.019216,0.000000
8,0.276569,0.558293,0.000000
9,0.013494,0.005018,0.000000
10,0.013494,0.507765,0.000000
11,0.013494,0.979825,0.000000
12,0.013494,0.550163,0.000000
13,0.068355,0.914238,0.000000
14,0.713876,0.279170,0.000000
15,0.569798,0.910437,0.000000
16,1.087383,0.974205,0.000000
17,2.003226,0.201130,0.000000
18,2.247735,0.939464,0.000000
19,2.589189,0.373561,0.000000
20,2.918066,0.967698,0.000000
21,3.826435,0.967698,0.000000
22,3.898746,0.967698,0.000000
23,4.278641,0.532036,0.000000
24,3.444037,0.719064,0.000000
25,2.780692,0.972960,0.000000
26,3.224274,0.972960,0.000000
27,3.982623,0.972960,0.000000
28,3.912792,0.493834,0.000000
29,4.887689,0.153792,0.000000
30,5.432315,0.340854,0.000000
31,5.595986,0.656315,0.000000
32,4.897747,0.896244,0.000000
33,5.312896,0.328781,0.000000
34,4.427877,0.139373,0.000000
35,4.245305,0.674321,0.000000
36,4.087005,0.045550,0.000000
37,5.070255,0.351099,0.000000
38,5.904557,0.279676,0.000000
39,6.210688,0.348891,0.000000
40,6.466151,0.063152,0.000000
41,6.470811,0.063152,0.000000
42,7.221907,0.672518,0.000000
43,6.503197,0.861015,0.000000
44,6.978499,1.861015,0.000000
45,7.471159,2.448144,0.000000
46,6.926562,1.911832,0.000000
47,6.670515,1.253816,0.000000
48,6.223904,1.933966,0.000000
49,5.885730,2.186598,0.000000
50,6.347873,1.326868,0.000000
51,0.000000,0.000000,0.000000
1,0.475153,0.101451,0.000000
2,0.474456,0.519468,0.000000
3,1.194508,0.048955,0.000000
4,1.315714,0.014020,0.000000
5,0.706707,0.780887,0.000000
6,1.461144,0.985543,0.000000
7,2.274934,0.985543,0.000000
8,1.633312,0.985543,0.000000
9,2.367175,0.985543,0.000000
10,2.254180,0.985543,0.000000
11,2.676270,0.428546,0.000000
12,2.296917,0.084791,0.000000
13,2.900624,0.015685,0.000000
14,3.608940,0.102493,0.000000
15,4.107994,0.791146,0.000000
16,4.246471,0.956747,0.000000
17,4.607422,0.867063,0.000000
18,4.525503,0.641349,0.000000
19,5.115687,0.433880,0.000000
20,4.273976,0.547522,0.000000
21,4.667987,0.956050,0.000000
22,5.150930,0.949854,0.000000
23,5.499176,0.949854,0.000000
24,5.974753,0.891017,0.000000
25,6.360000,0.205314,0.000000
26,6.678113,0.659225,0.000000
27,7.026736,0.601073,0.000000
28,6.576880,0.756939,0.000000
29,6.035958,1.463711,0.000000
30,6.016332,1.737928,0.000000
31,6.171094,1.895517,0.000000
32,6.746272,1.188877,0.000000
33,5.898452,0.509311,0.000000
34,5.276627,0.430806,0.000000
35,4.939318,0.644468,0.000000
36,5.679487,0.677880,0.000000
37,5.412404,0.994918,0.000000
38,4.838458,0.994918,0.000000
39,5.279150,0.994918,0.000000
40,6.253516,1.213432,0.000000
41,6.856338,0.449084,0.000000
42,6.582140,0.892368,0.000000
43,7.466594,0.328075,0.000000
44,7.015143,0.420449,0.000000
45,6.952295,0.336176,0.000000
46,6.841603,0.053855,0.000000
47,6.303562,0.053855,0.000000
48,6.267482,0.312171,0.000000
49,5.325153,0.495130,0.000000
50,5.978065,0.023523,0.000000
51,0.000000,0.000000,0.000000
1,0.000000,0.000000,0.000000
2,0.273550,0.000000,0.000000
3,1.146391,0.000000,0.000000
4,1.311848,0.629134,0.000000
5,2.135319,0.947116,0.000000
6,1.697317,0.980588,0.000000
7,2.197101,0.980588,0.000000
8,3.025155,0.980588,0.000000
9,3.385082,0.980588,0.000000
10,3.633782,0.980588,0.000000
11,3.436230,0.980588,0.000000
12,2.916273,0.980588,0.000000
13,2.609568,0.852689,0.000000
14,3.086401,0.976375,0.000000
15,3.212996,0.976375,0.000000
16,2.743682,0.996281,0.000000
17,1.818275,0.996281,0.000000
18,2.288334,0.996281,0.000000
19,2.509779,0.996281,0.000000
20,2.231354,0.220695,0.000000
21,2.126727,0.011208,0.000000
22,1.661367,0.920961,0.000000
23,1.161075,0.042227,0.000000
24,1.926724,0.245437,0.000000
25,2.253180,0.940085,0.000000
26,3.095518,0.998387,0.000000
27,2.306701,0.134122,0.000000
28,2.902252,0.042635,0.000000
29,3.762368,0.042635,0.000000
30,4.628281,0.800824,0.000000
31,3.760485,0.974596,0.000000
32,4.295556,0.974596,0.000000
33,4.861558,0.096291,0.000000
34,4.466652,0.343444,0.000000
35,4.570391,0.433036,0.000000
36,5.432180,0.023984,0.000000
37,4.498221,0.023984,0.000000
38,4.540250,0.023984,0.000000
39,4.778049,0.008302,0.000000
40,5.539804,0.192927,0.000000
41,4.776622,0.020966,0.000000
42,3.831767,0.188857,0.000000
43,3.688887,0.361657,0.000000
44,3.108892,0.938269,0.000000
45,2.424951,0.938269,0.000000
46,3.000592,0.677126,0.000000
47,2.503636,0.953368,0.000000
48,1.555694,0.168191,0.000000
49,2.503612,0.838872,0.000000
50,2.837588,0.063769,0.000000
51,0.000000,0.000000,0.000000
1,0.163663,0.000000,0.000000
2,0.514171,0.388659,0.000000
3,0.018044,0.342081,0.000000
4,0.018044,0.070443,0.000000
5,0.018044,0.000812,0.000000
6,0.908538,0.917063,0.000000
7,0.858319,0.917063,0.000000
8,0.557748,0.629464,0.000000
9,0.803224,0.029464,0.000000
10,1.727277,0.029464,0.000000
11,1.176214,0.536251,0.000000
12,1.645470,0.997158,0.000000
13,1.724392,0.997158,0.000000
14,1.708674,0.451958,0.000000
15,1.313911,0.061857,0.000000
16,0.970407,0.613023,0.000000
17,0.937846,0.944128,0.000000
18,1.467873,0.062220,0.000000
19,0.649077,0.024220,0.000000
20,0.558724,0.907701,0.000000
21,0.331872,0.453700,0.000000
22,0.016041,0.069523,0.000000
23,0.469653,0.162489,0.000000
24,0.933310,0.043586,0.000000
25,1.485771,0.043586,0.000000
26,1.212343,0.043586,0.000000
27,0.724111,0.820349,0.000000
28,0.766054,0.991196,0.000000
29,0.201204,0.991196,0.000000
30,0.720040,0.182280,0.000000
31,0.596888,0.468537,0.000000
32,0.968633,0.861538,0.000000
33,0.954375,0.761447,0.000000
34,0.725276,0.714947,0.000000
35,0.064220,0.393743,0.000000
36,0.005964,0.017849,0.000000
37,0.005964,0.895274,0.000000
38,0.240666,0.649946,0.000000
39,0.518884,0.619174,0.000000
40,1.048427,0.045515,0.000000
41,1.040567,0.045515,0.000000
42,1.610173,0.045515,0.000000
43,1.534994,0.022437,0.000000
44,2.309289,0.003582,0.000000
45,2.369897,0.457543,0.000000
46,2.735077,0.045475,0.000000
47,1.923790,0.331101,0.000000
48,1.256433,0.917354,0.000000
49,0.496551,0.171855,0.000000
50,1.283608,0.757212,0.000000
51,0.000000,0.000000,0.000000
1,0.000000,0.339001,0.000000
2,0.000000,0.047252,0.000000
3,0.381891,0.017383,0.000000
4,1.068944,0.336648,0.000000
5,1.171950,0.030195,0.000000
6,1.716538,0.105341,0.000000
7,2.608632,0.033774,0.000000
8,1.761936,0.033774,0.000000
9,1.478271,0.033774,0.000000
10,1.879597,0.685678,0.000000
11,1.294577,0.843684,0.000000
12,1.692601,0.869983,0.000000
13,1.424775,0.998831,0.000000
14,2.382450,0.998831,0.000000
15,2.876466,0.998831,0.000000
16,3.869945,0.900176,0.000000
17,3.243131,0.991570,0.000000
18,3.024921,0.991570,0.000000
19,2.877984,0.671731,0.000000
20,2.938635,0.233828,0.000000
21,2.224545,0.023573,0.000000
22,2.508411,0.002051,0.000000
23,1.726460,0.002051,0.000000
24,0.806420,0.570091,0.000000
25,0.272377,0.122090,0.000000
26,0.170292,0.039115,0.000000
27,0.083689,0.039115,0.000000
28,0.012614,0.097990,0.000000
29,0.142616,0.120224,0.000000
30,1.096899,0.005370,0.000000
31,1.815707,0.593404,0.000000
32,1.231842,0.456680,0.000000
33,1.301123,0.002920,0.000000
34,0.321970,0.002920,0.000000
35,0.018691,0.263744,0.000000
36,0.755937,0.533998,0.000000
37,1.463996,0.019222,0.000000
38,1.314783,0.019222,0.000000
39,1.168531,0.908019,0.000000
40,2.014842,0.984393,0.000000
41,1.416774,0.255177,0.000000
42,1.907564,0.473017,0.000000
43,1.056295,0.160638,0.000000
44,0.162928,0.012533,0.000000
45,0.428219,0.256232,0.000000
46,0.975221,0.029165,0.000000
47,1.699965,0.003270,0.000000
48,0.830194,0.379854,0.000000
49,0.417176,0.055644,0.000000
50,1.219773,0.889250,0.000000
51,0.000000,0.000000,0.000000
1,0.000000,0.000000,0.000000
2,0.089109,0.000000,0.000000
3,0.883752,0.841368,0.000000
